match_id,team1,team2,toss_winner,toss_decision,venue,match_winner,team1_win,team1_strength,team2_strength,strength_diff
1426278,252,615,615,field,"Arun Jaitley Stadium, Delhi",252,1,0.45692883895131087,0.6166666666666667,-0.15973782771535583
1426279,1,2,1,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,1,0.4925925925925926,0.46494464944649444,0.027647943146098142
1426280,6,494,494,field,"Eden Gardens, Kolkata",494,0,0.5151515151515151,0.4659090909090909,0.049242424242424254
1426281,252,3,3,field,"Arun Jaitley Stadium, Delhi",252,1,0.45692883895131087,0.5523465703971119,-0.09541773144580101
1426282,614,134,134,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",134,0,0.5172413793103449,0.5063829787234042,0.010858400586940653
1426283,615,1,1,field,"Narendra Modi Stadium, Ahmedabad",1,0,0.6166666666666667,0.4925925925925926,0.12407407407407411
1426284,129,2,2,field,"MA Chidambaram Stadium, Chepauk, Chennai",129,1,0.5674603174603174,0.46494464944649444,0.102515668013823
1426285,252,6,252,bat,"Eden Gardens, Kolkata",6,0,0.45692883895131087,0.5151515151515151,-0.05822267620020427
1426286,3,614,614,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",614,0,0.5523465703971119,0.5172413793103449,0.03510519108676702
1426287,129,494,494,field,"MA Chidambaram Stadium, Chepauk, Chennai",494,0,0.5674603174603174,0.4659090909090909,0.10155122655122656
1426288,2,134,2,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,0.46494464944649444,0.5063829787234042,-0.04143832927690977
1426289,6,3,3,field,"Wankhede Stadium, Mumbai",6,1,0.5151515151515151,0.5523465703971119,-0.03719505524559674
1426290,615,1,1,field,"M Chinnaswamy Stadium, Bengaluru",1,0,0.6166666666666667,0.4925925925925926,0.12407407407407411
1426291,129,494,494,field,"Himachal Pradesh Cricket Association Stadium, Dharamsala",129,1,0.5674603174603174,0.4659090909090909,0.10155122655122656
1426292,6,614,614,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",6,1,0.5151515151515151,0.5172413793103449,-0.002089864158829724
1426293,2,3,3,field,"Wankhede Stadium, Mumbai",3,0,0.46494464944649444,0.5523465703971119,-0.08740192095061744
1426294,252,134,134,field,"Arun Jaitley Stadium, Delhi",252,1,0.45692883895131087,0.5063829787234042,-0.04945413977209334
1426295,614,2,614,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,0,0.5172413793103449,0.46494464944649444,0.05229672986385042
1426296,1,494,494,field,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,1,0.4925925925925926,0.4659090909090909,0.026683501683501698
1426297,615,129,129,field,"Narendra Modi Stadium, Ahmedabad",615,1,0.6166666666666667,0.5674603174603174,0.049206349206349254
1426298,6,3,3,field,"Eden Gardens, Kolkata",6,1,0.5151515151515151,0.5523465703971119,-0.03719505524559674
1426299,134,129,134,bat,"MA Chidambaram Stadium, Chepauk, Chennai",129,0,0.5063829787234042,0.5674603174603174,-0.061077338736913234
1426300,1,252,252,field,"M Chinnaswamy Stadium, Bengaluru",1,1,0.4925925925925926,0.45692883895131087,0.035663753641281715
1426302,252,614,614,field,"Arun Jaitley Stadium, Delhi",252,1,0.45692883895131087,0.5172413793103449,-0.060312540359033995
1426303,134,494,134,bat,"Barsapara Cricket Stadium, Guwahati",494,0,0.5063829787234042,0.4659090909090909,0.040473887814313325
1426305,614,3,3,field,"Wankhede Stadium, Mumbai",614,1,0.5172413793103449,0.5523465703971119,-0.03510519108676702
1426306,1,129,129,field,"M Chinnaswamy Stadium, Bengaluru",1,1,0.4925925925925926,0.5674603174603174,-0.07486772486772486
1426307,494,2,494,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,0,0.4659090909090909,0.46494464944649444,0.0009644414625964437
1426309,2,6,2,bat,"Narendra Modi Stadium, Ahmedabad",6,0,0.46494464944649444,0.5151515151515151,-0.0502068657050207
1426310,1,134,134,field,"Narendra Modi Stadium, Ahmedabad",134,0,0.4925925925925926,0.5063829787234042,-0.013790386130811627
1426311,2,134,134,field,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,0.46494464944649444,0.5063829787234042,-0.04143832927690977
1426312,2,6,2,bat,"MA Chidambaram Stadium, Chepauk, Chennai",6,0,0.46494464944649444,0.5151515151515151,-0.0502068657050207
1473438,6,1,1,field,"Eden Gardens, Kolkata",1,0,0.5151515151515151,0.4925925925925926,0.022558922558922556
1473439,2,134,134,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,0.46494464944649444,0.5063829787234042,-0.04143832927690977
1473440,3,129,129,field,"MA Chidambaram Stadium, Chepauk, Chennai",129,0,0.5523465703971119,0.5674603174603174,-0.015113747063205563
1473441,614,252,252,field,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",252,0,0.5172413793103449,0.45692883895131087,0.060312540359033995
1473442,494,615,615,field,"Narendra Modi Stadium, Ahmedabad",494,1,0.4659090909090909,0.6166666666666667,-0.1507575757575758
1473443,134,6,6,field,"Barsapara Cricket Stadium, Guwahati",6,0,0.5063829787234042,0.5151515151515151,-0.008768536428110929
1473444,2,614,614,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",614,0,0.46494464944649444,0.5172413793103449,-0.05229672986385042
1473445,1,129,129,field,"MA Chidambaram Stadium, Chepauk, Chennai",1,1,0.4925925925925926,0.5674603174603174,-0.07486772486772486
335983,494,129,129,bat,"Punjab Cricket Association Stadium, Mohali",129,0,0.4659090909090909,0.5674603174603174,-0.10155122655122656
335984,252,134,134,bat,Feroz Shah Kotla,252,1,0.45692883895131087,0.5063829787234042,-0.04945413977209334
335985,3,1,3,bat,Wankhede Stadium,1,0,0.5523465703971119,0.4925925925925926,0.0597539778045193
335986,6,2,2,bat,Eden Gardens,6,1,0.5151515151515151,0.46494464944649444,0.0502068657050207
335987,134,494,494,bat,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.4659090909090909,0.040473887814313325
335988,2,252,2,bat,"Rajiv Gandhi International Stadium, Uppal",252,0,0.46494464944649444,0.45692883895131087,0.008015810495183573
335989,129,3,3,field,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.5523465703971119,0.015113747063205563
335990,2,134,134,field,"Rajiv Gandhi International Stadium, Uppal",134,0,0.46494464944649444,0.5063829787234042,-0.04143832927690977
335991,494,3,3,field,"Punjab Cricket Association Stadium, Mohali",494,1,0.4659090909090909,0.5523465703971119,-0.086437479488021
335992,1,134,134,field,M Chinnaswamy Stadium,134,0,0.4925925925925926,0.5063829787234042,-0.013790386130811627
335993,129,6,6,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.5151515151515151,0.052308802308802305
335994,3,2,2,field,Dr DY Patil Sports Academy,2,0,0.5523465703971119,0.46494464944649444,0.08740192095061744
335995,494,252,252,bat,"Punjab Cricket Association Stadium, Mohali",494,1,0.4659090909090909,0.45692883895131087,0.008980251957780017
335996,1,129,129,bat,M Chinnaswamy Stadium,129,0,0.4925925925925926,0.5674603174603174,-0.07486772486772486
335997,6,3,6,bat,Eden Gardens,3,0,0.5151515151515151,0.5523465703971119,-0.03719505524559674
335998,252,1,1,field,Feroz Shah Kotla,252,1,0.45692883895131087,0.4925925925925926,-0.035663753641281715
335999,2,494,494,field,"Rajiv Gandhi International Stadium, Uppal",494,0,0.46494464944649444,0.4659090909090909,-0.0009644414625964437
336000,134,6,134,bat,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.5151515151515151,-0.008768536428110929
336001,129,252,129,bat,"MA Chidambaram Stadium, Chepauk",252,0,0.5674603174603174,0.45692883895131087,0.11053147850900658
336002,2,1,2,bat,"Rajiv Gandhi International Stadium, Uppal",1,0,0.46494464944649444,0.4925925925925926,-0.027647943146098142
336003,494,6,494,bat,"Punjab Cricket Association Stadium, Mohali",494,1,0.4659090909090909,0.5151515151515151,-0.049242424242424254
336004,3,252,252,field,Dr DY Patil Sports Academy,3,1,0.5523465703971119,0.45692883895131087,0.09541773144580101
336005,134,129,129,bat,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.5674603174603174,-0.061077338736913234
336006,1,494,494,field,M Chinnaswamy Stadium,494,0,0.4925925925925926,0.4659090909090909,0.026683501683501698
336007,129,2,2,field,"MA Chidambaram Stadium, Chepauk",2,0,0.5674603174603174,0.46494464944649444,0.102515668013823
336008,3,134,3,field,Dr DY Patil Sports Academy,3,1,0.5523465703971119,0.5063829787234042,0.04596359167370767
336009,252,129,129,field,Feroz Shah Kotla,129,0,0.45692883895131087,0.5674603174603174,-0.11053147850900658
336010,6,1,6,bat,Eden Gardens,6,1,0.5151515151515151,0.4925925925925926,0.022558922558922556
336011,134,2,134,field,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.46494464944649444,0.04143832927690977
336012,1,3,3,field,M Chinnaswamy Stadium,3,0,0.4925925925925926,0.5523465703971119,-0.0597539778045193
336013,129,494,494,field,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.4659090909090909,0.10155122655122656
336014,2,6,6,bat,"Rajiv Gandhi International Stadium, Uppal",6,0,0.46494464944649444,0.5151515151515151,-0.0502068657050207
336015,134,252,134,field,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.45692883895131087,0.04945413977209334
336016,494,1,1,bat,"Punjab Cricket Association Stadium, Mohali",494,1,0.4659090909090909,0.4925925925925926,-0.026683501683501698
336017,6,252,6,bat,Eden Gardens,6,1,0.5151515151515151,0.45692883895131087,0.05822267620020427
336018,3,129,3,field,Wankhede Stadium,3,1,0.5523465703971119,0.5674603174603174,-0.015113747063205563
336019,494,134,134,field,"Punjab Cricket Association Stadium, Mohali",494,1,0.4659090909090909,0.5063829787234042,-0.040473887814313325
336020,252,2,2,field,Feroz Shah Kotla,252,1,0.45692883895131087,0.46494464944649444,-0.008015810495183573
336021,3,6,3,field,Wankhede Stadium,3,1,0.5523465703971119,0.5151515151515151,0.03719505524559674
336022,252,494,252,bat,Feroz Shah Kotla,494,0,0.45692883895131087,0.4659090909090909,-0.008980251957780017
336023,134,1,1,field,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.4925925925925926,0.013790386130811627
336024,2,3,2,field,"Rajiv Gandhi International Stadium, Uppal",3,0,0.46494464944649444,0.5523465703971119,-0.08740192095061744
336025,6,129,6,bat,Eden Gardens,129,0,0.5151515151515151,0.5674603174603174,-0.052308802308802305
336026,1,252,252,field,M Chinnaswamy Stadium,252,0,0.4925925925925926,0.45692883895131087,0.035663753641281715
336027,6,134,134,field,Eden Gardens,134,0,0.5151515151515151,0.5063829787234042,0.008768536428110929
336028,3,494,3,field,Wankhede Stadium,494,0,0.5523465703971119,0.4659090909090909,0.086437479488021
336029,129,1,1,bat,"MA Chidambaram Stadium, Chepauk",1,0,0.5674603174603174,0.4925925925925926,0.07486772486772486
336031,494,2,494,field,"Punjab Cricket Association Stadium, Mohali",494,1,0.4659090909090909,0.46494464944649444,0.0009644414625964437
336032,252,3,252,field,Feroz Shah Kotla,252,1,0.45692883895131087,0.5523465703971119,-0.09541773144580101
336033,129,134,134,bat,"MA Chidambaram Stadium, Chepauk",134,0,0.5674603174603174,0.5063829787234042,0.061077338736913234
336034,1,2,2,field,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.46494464944649444,0.027647943146098142
336035,6,494,494,bat,Eden Gardens,6,1,0.5151515151515151,0.4659090909090909,0.049242424242424254
336036,134,3,134,field,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.5523465703971119,-0.04596359167370767
336037,2,129,2,bat,"Rajiv Gandhi International Stadium, Uppal",129,0,0.46494464944649444,0.5674603174603174,-0.102515668013823
336038,252,134,252,field,Wankhede Stadium,134,0,0.45692883895131087,0.5063829787234042,-0.04945413977209334
336039,129,494,494,bat,Wankhede Stadium,129,1,0.5674603174603174,0.4659090909090909,0.10155122655122656
336040,129,134,134,field,Dr DY Patil Sports Academy,134,0,0.5674603174603174,0.5063829787234042,0.061077338736913234
392181,129,3,129,field,Newlands,3,0,0.5674603174603174,0.5523465703971119,0.015113747063205563
392182,1,134,1,bat,Newlands,1,1,0.4925925925925926,0.5063829787234042,-0.013790386130811627
392183,252,494,252,field,Newlands,252,1,0.45692883895131087,0.4659090909090909,-0.008980251957780017
392184,2,6,6,bat,Newlands,2,1,0.46494464944649444,0.5151515151515151,-0.0502068657050207
392185,1,129,129,bat,St George's Park,129,0,0.4925925925925926,0.5674603174603174,-0.07486772486772486
392186,494,6,6,field,Kingsmead,6,0,0.4659090909090909,0.5151515151515151,-0.049242424242424254
392188,1,2,2,bat,Newlands,2,0,0.4925925925925926,0.46494464944649444,0.027647943146098142
392189,129,252,252,bat,Kingsmead,252,0,0.5674603174603174,0.45692883895131087,0.11053147850900658
392190,6,134,6,field,Newlands,134,0,0.5151515151515151,0.5063829787234042,0.008768536428110929
392191,1,494,1,bat,Kingsmead,494,0,0.4925925925925926,0.4659090909090909,0.026683501683501698
392192,2,3,2,bat,Kingsmead,2,1,0.46494464944649444,0.5523465703971119,-0.08740192095061744
392194,1,252,1,bat,St George's Park,252,0,0.4925925925925926,0.45692883895131087,0.035663753641281715
392195,494,134,494,bat,Newlands,494,1,0.4659090909090909,0.5063829787234042,-0.040473887814313325
392196,129,2,2,field,Kingsmead,2,0,0.5674603174603174,0.46494464944649444,0.102515668013823
392197,6,3,3,bat,St George's Park,3,0,0.5151515151515151,0.5523465703971119,-0.03719505524559674
392198,252,134,252,bat,SuperSport Park,134,0,0.45692883895131087,0.5063829787234042,-0.04945413977209334
392199,1,6,6,bat,Kingsmead,1,1,0.4925925925925926,0.5151515151515151,-0.022558922558922556
392200,494,3,494,bat,Kingsmead,494,1,0.4659090909090909,0.5523465703971119,-0.086437479488021
392201,2,252,252,field,SuperSport Park,252,0,0.46494464944649444,0.45692883895131087,0.008015810495183573
392202,129,134,134,field,SuperSport Park,129,1,0.5674603174603174,0.5063829787234042,0.061077338736913234
392203,6,3,3,bat,Buffalo Park,3,0,0.5151515151515151,0.5523465703971119,-0.03719505524559674
392204,1,494,1,bat,Kingsmead,1,1,0.4925925925925926,0.4659090909090909,0.026683501683501698
392205,2,134,2,bat,St George's Park,134,0,0.46494464944649444,0.5063829787234042,-0.04143832927690977
392206,129,252,252,field,New Wanderers Stadium,129,1,0.5674603174603174,0.45692883895131087,0.11053147850900658
392207,494,6,6,bat,St George's Park,494,1,0.4659090909090909,0.5151515151515151,-0.049242424242424254
392208,1,3,3,bat,New Wanderers Stadium,1,1,0.4925925925925926,0.5523465703971119,-0.0597539778045193
392209,129,2,129,bat,Buffalo Park,129,1,0.5674603174603174,0.46494464944649444,0.102515668013823
392210,494,134,494,field,Kingsmead,134,0,0.4659090909090909,0.5063829787234042,-0.040473887814313325
392211,252,6,6,bat,Kingsmead,252,1,0.45692883895131087,0.5151515151515151,-0.05822267620020427
392212,2,3,2,bat,SuperSport Park,2,1,0.46494464944649444,0.5523465703971119,-0.08740192095061744
392213,1,134,134,field,SuperSport Park,134,0,0.4925925925925926,0.5063829787234042,-0.013790386130811627
392214,129,494,129,bat,SuperSport Park,129,1,0.5674603174603174,0.4659090909090909,0.10155122655122656
392215,252,3,3,bat,Buffalo Park,252,1,0.45692883895131087,0.5523465703971119,-0.09541773144580101
392216,2,494,494,field,De Beers Diamond Oval,494,0,0.46494464944649444,0.4659090909090909,-0.0009644414625964437
392217,129,134,134,bat,De Beers Diamond Oval,129,1,0.5674603174603174,0.5063829787234042,0.061077338736913234
392218,1,3,3,bat,St George's Park,3,0,0.4925925925925926,0.5523465703971119,-0.0597539778045193
392219,252,6,252,field,New Wanderers Stadium,252,1,0.45692883895131087,0.5151515151515151,-0.05822267620020427
392220,2,134,2,bat,De Beers Diamond Oval,2,1,0.46494464944649444,0.5063829787234042,-0.04143832927690977
392221,1,6,1,field,SuperSport Park,1,1,0.4925925925925926,0.5151515151515151,-0.022558922558922556
392222,494,3,494,bat,SuperSport Park,3,0,0.4659090909090909,0.5523465703971119,-0.086437479488021
392223,2,252,2,field,Kingsmead,252,0,0.46494464944649444,0.45692883895131087,0.008015810495183573
392224,1,129,129,bat,Kingsmead,1,1,0.4925925925925926,0.5674603174603174,-0.07486772486772486
392225,3,134,134,bat,Kingsmead,134,0,0.5523465703971119,0.5063829787234042,0.04596359167370767
392226,252,494,494,field,OUTsurance Oval,494,0,0.45692883895131087,0.4659090909090909,-0.008980251957780017
392227,129,3,3,bat,St George's Park,129,1,0.5674603174603174,0.5523465703971119,0.015113747063205563
392228,2,6,2,field,New Wanderers Stadium,2,1,0.46494464944649444,0.5151515151515151,-0.0502068657050207
392229,2,494,2,field,New Wanderers Stadium,494,0,0.46494464944649444,0.4659090909090909,-0.0009644414625964437
392230,252,134,252,bat,OUTsurance Oval,252,1,0.45692883895131087,0.5063829787234042,-0.04945413977209334
392231,129,6,129,bat,SuperSport Park,6,0,0.5674603174603174,0.5151515151515151,0.052308802308802305
392232,1,252,252,bat,New Wanderers Stadium,1,1,0.4925925925925926,0.45692883895131087,0.035663753641281715
392233,6,134,6,field,Kingsmead,6,1,0.5151515151515151,0.5063829787234042,0.008768536428110929
392234,129,494,129,bat,Kingsmead,129,1,0.5674603174603174,0.4659090909090909,0.10155122655122656
392235,252,3,252,field,SuperSport Park,252,1,0.45692883895131087,0.5523465703971119,-0.09541773144580101
392236,1,2,1,bat,SuperSport Park,1,1,0.4925925925925926,0.46494464944649444,0.027647943146098142
392237,252,2,2,field,SuperSport Park,2,0,0.45692883895131087,0.46494464944649444,-0.008015810495183573
392238,1,129,1,field,New Wanderers Stadium,1,1,0.4925925925925926,0.5674603174603174,-0.07486772486772486
392239,1,2,1,field,New Wanderers Stadium,2,0,0.4925925925925926,0.46494464944649444,0.027647943146098142
419106,2,6,2,field,Dr DY Patil Sports Academy,6,0,0.46494464944649444,0.5151515151515151,-0.0502068657050207
419107,3,134,3,bat,Brabourne Stadium,3,1,0.5523465703971119,0.5063829787234042,0.04596359167370767
419108,494,252,252,field,"Punjab Cricket Association Stadium, Mohali",252,0,0.4659090909090909,0.45692883895131087,0.008980251957780017
419109,6,1,6,field,Eden Gardens,6,1,0.5151515151515151,0.4925925925925926,0.022558922558922556
419110,129,2,2,bat,"MA Chidambaram Stadium, Chepauk",2,0,0.5674603174603174,0.46494464944649444,0.102515668013823
419111,134,252,252,field,"Sardar Patel Stadium, Motera",252,0,0.5063829787234042,0.45692883895131087,0.04945413977209334
419112,1,494,494,bat,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.4659090909090909,0.026683501683501698
419113,6,129,129,bat,Eden Gardens,129,0,0.5151515151515151,0.5674603174603174,-0.052308802308802305
419114,252,3,252,field,Feroz Shah Kotla,3,0,0.45692883895131087,0.5523465703971119,-0.09541773144580101
419115,1,134,1,field,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.5063829787234042,-0.013790386130811627
419116,252,129,252,bat,Feroz Shah Kotla,129,0,0.45692883895131087,0.5674603174603174,-0.11053147850900658
419117,2,494,494,field,Barabati Stadium,2,1,0.46494464944649444,0.4659090909090909,-0.0009644414625964437
419118,134,6,134,bat,"Sardar Patel Stadium, Motera",134,1,0.5063829787234042,0.5151515151515151,-0.008768536428110929
419119,3,1,3,bat,Brabourne Stadium,1,0,0.5523465703971119,0.4925925925925926,0.0597539778045193
419120,2,252,2,bat,Barabati Stadium,2,1,0.46494464944649444,0.45692883895131087,0.008015810495183573
419121,129,494,129,field,"MA Chidambaram Stadium, Chepauk",494,0,0.5674603174603174,0.4659090909090909,0.10155122655122656
419122,3,6,6,bat,Brabourne Stadium,3,1,0.5523465703971119,0.5151515151515151,0.03719505524559674
419123,1,129,129,field,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.5674603174603174,-0.07486772486772486
419124,494,134,494,field,"Punjab Cricket Association Stadium, Mohali",134,0,0.4659090909090909,0.5063829787234042,-0.040473887814313325
419125,129,3,3,field,"Brabourne Stadium, Mumbai",3,0,0.5674603174603174,0.5523465703971119,0.015113747063205563
419126,134,2,2,bat,"Sardar Patel Stadium, Motera",134,1,0.5063829787234042,0.46494464944649444,0.04143832927690977
419127,494,6,6,bat,"Punjab Cricket Association Stadium, Mohali",6,0,0.4659090909090909,0.5151515151515151,-0.049242424242424254
419128,1,252,1,field,M Chinnaswamy Stadium,252,0,0.4925925925925926,0.45692883895131087,0.035663753641281715
419129,134,129,134,bat,"Sardar Patel Stadium, Motera",134,1,0.5063829787234042,0.5674603174603174,-0.061077338736913234
419130,2,3,2,field,Dr DY Patil Sports Academy,3,0,0.46494464944649444,0.5523465703971119,-0.08740192095061744
419131,252,6,252,bat,Feroz Shah Kotla,252,1,0.45692883895131087,0.5151515151515151,-0.05822267620020427
419132,3,494,3,field,Brabourne Stadium,3,1,0.5523465703971119,0.4659090909090909,0.086437479488021
419133,129,1,1,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.4925925925925926,0.07486772486772486
419134,252,134,252,bat,Feroz Shah Kotla,252,1,0.45692883895131087,0.5063829787234042,-0.04945413977209334
419135,6,2,6,bat,Eden Gardens,6,1,0.5151515151515151,0.46494464944649444,0.0502068657050207
419136,494,1,494,bat,"Punjab Cricket Association Stadium, Mohali",1,0,0.4659090909090909,0.4925925925925926,-0.026683501683501698
419137,129,134,129,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.5063829787234042,0.061077338736913234
419138,3,2,3,bat,Brabourne Stadium,3,1,0.5523465703971119,0.46494464944649444,0.08740192095061744
419139,6,494,6,bat,Eden Gardens,494,0,0.5151515151515151,0.4659090909090909,0.049242424242424254
419140,252,1,252,bat,Feroz Shah Kotla,252,1,0.45692883895131087,0.4925925925925926,-0.035663753641281715
419141,2,134,134,bat,"Vidarbha Cricket Association Stadium, Jamtha",134,0,0.46494464944649444,0.5063829787234042,-0.04143832927690977
419142,129,3,129,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.5523465703971119,0.015113747063205563
419143,134,494,494,bat,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.4659090909090909,0.040473887814313325
419144,6,252,6,bat,Eden Gardens,6,1,0.5151515151515151,0.45692883895131087,0.05822267620020427
419145,1,2,2,field,M Chinnaswamy Stadium,2,0,0.4925925925925926,0.46494464944649444,0.027647943146098142
419146,494,3,3,bat,"Punjab Cricket Association Stadium, Mohali",494,1,0.4659090909090909,0.5523465703971119,-0.086437479488021
419147,2,129,129,bat,"Vidarbha Cricket Association Stadium, Jamtha",2,1,0.46494464944649444,0.5674603174603174,-0.102515668013823
419148,1,6,1,field,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.5151515151515151,-0.022558922558922556
419149,252,494,252,bat,Feroz Shah Kotla,494,0,0.45692883895131087,0.4659090909090909,-0.008980251957780017
419150,134,3,134,field,Sawai Mansingh Stadium,3,0,0.5063829787234042,0.5523465703971119,-0.04596359167370767
419151,2,1,1,field,"Vidarbha Cricket Association Stadium, Jamtha",2,1,0.46494464944649444,0.4925925925925926,-0.027647943146098142
419152,3,252,3,bat,Brabourne Stadium,3,1,0.5523465703971119,0.45692883895131087,0.09541773144580101
419153,129,6,6,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.5151515151515151,0.052308802308802305
419154,134,1,134,bat,Sawai Mansingh Stadium,1,0,0.5063829787234042,0.4925925925925926,0.013790386130811627
419155,129,252,129,bat,"MA Chidambaram Stadium, Chepauk",252,0,0.5674603174603174,0.45692883895131087,0.11053147850900658
419156,494,2,2,field,Himachal Pradesh Cricket Association Stadium,2,0,0.4659090909090909,0.46494464944649444,0.0009644414625964437
419157,1,3,1,field,M Chinnaswamy Stadium,3,0,0.4925925925925926,0.5523465703971119,-0.0597539778045193
419158,6,134,134,bat,Eden Gardens,6,1,0.5151515151515151,0.5063829787234042,0.008768536428110929
419159,494,129,129,field,Himachal Pradesh Cricket Association Stadium,129,0,0.4659090909090909,0.5674603174603174,-0.10155122655122656
419160,252,2,2,bat,Feroz Shah Kotla,2,0,0.45692883895131087,0.46494464944649444,-0.008015810495183573
419161,6,3,3,bat,Eden Gardens,6,1,0.5151515151515151,0.5523465703971119,-0.03719505524559674
419162,1,3,3,bat,Dr DY Patil Sports Academy,3,0,0.4925925925925926,0.5523465703971119,-0.0597539778045193
419163,129,2,129,bat,Dr DY Patil Sports Academy,129,1,0.5674603174603174,0.46494464944649444,0.102515668013823
419164,1,2,2,bat,Dr DY Patil Sports Academy,1,1,0.4925925925925926,0.46494464944649444,0.027647943146098142
419165,129,3,129,bat,Dr DY Patil Sports Academy,129,1,0.5674603174603174,0.5523465703971119,0.015113747063205563
501198,129,6,129,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.5151515151515151,0.052308802308802305
501199,2,134,134,field,"Rajiv Gandhi International Stadium, Uppal",134,0,0.46494464944649444,0.5063829787234042,-0.04143832927690977
501200,1414,1,1414,bat,Nehru Stadium,1,0,0.42857142857142855,0.4925925925925926,-0.06402116402116403
501201,252,3,252,bat,Feroz Shah Kotla,3,0,0.45692883895131087,0.5523465703971119,-0.09541773144580101
501202,1419,494,494,bat,Dr DY Patil Sports Academy,1419,1,0.2826086956521739,0.4659090909090909,-0.183300395256917
501203,6,2,6,bat,Eden Gardens,6,1,0.5151515151515151,0.46494464944649444,0.0502068657050207
501204,134,252,252,bat,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.45692883895131087,0.04945413977209334
501205,1,3,3,field,M Chinnaswamy Stadium,3,0,0.4925925925925926,0.5523465703971119,-0.0597539778045193
501206,494,129,494,field,"Punjab Cricket Association Stadium, Mohali",494,1,0.4659090909090909,0.5674603174603174,-0.10155122655122656
501207,1419,1414,1414,bat,Dr DY Patil Sports Academy,1419,1,0.2826086956521739,0.42857142857142855,-0.14596273291925466
501208,2,1,1,field,"Rajiv Gandhi International Stadium, Uppal",2,1,0.46494464944649444,0.4925925925925926,-0.027647943146098142
501209,134,6,6,field,Sawai Mansingh Stadium,6,0,0.5063829787234042,0.5151515151515151,-0.008768536428110929
501210,3,1414,1414,field,Wankhede Stadium,1414,0,0.5523465703971119,0.42857142857142855,0.12377514182568333
501211,129,1,129,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.4925925925925926,0.07486772486772486
501212,2,494,494,field,"Rajiv Gandhi International Stadium, Uppal",494,0,0.46494464944649444,0.4659090909090909,-0.0009644414625964437
501213,1419,252,252,field,Dr DY Patil Sports Academy,252,0,0.2826086956521739,0.45692883895131087,-0.17432014329913698
501214,6,134,6,field,Eden Gardens,6,1,0.5151515151515151,0.5063829787234042,0.008768536428110929
501215,1414,129,1414,field,Nehru Stadium,1414,1,0.42857142857142855,0.5674603174603174,-0.1388888888888889
501216,252,2,2,bat,Feroz Shah Kotla,2,0,0.45692883895131087,0.46494464944649444,-0.008015810495183573
501218,3,1419,1419,bat,Wankhede Stadium,3,1,0.5523465703971119,0.2826086956521739,0.269737874744938
501219,6,1414,6,field,Eden Gardens,1414,0,0.5151515151515151,0.42857142857142855,0.08658008658008659
501220,494,134,134,field,"Punjab Cricket Association Stadium, Mohali",494,1,0.4659090909090909,0.5063829787234042,-0.040473887814313325
501221,3,129,129,field,Wankhede Stadium,3,1,0.5523465703971119,0.5674603174603174,-0.015113747063205563
501222,6,1,1,field,Eden Gardens,1,0,0.5151515151515151,0.4925925925925926,0.022558922558922556
501223,252,494,494,field,Feroz Shah Kotla,252,1,0.45692883895131087,0.4659090909090909,-0.008980251957780017
501224,2,3,2,field,"Rajiv Gandhi International Stadium, Uppal",3,0,0.46494464944649444,0.5523465703971119,-0.08740192095061744
